
1,22940.00,-16380.00,660.00,20.81,-1980.00,-15704.00,19125.00,54.48,-35.54
2,5472.00,-24268.00,-200.00,20.77,-8215.00,-12100.00,-32768.00,12.71,-77.32
3,-4772.00,-12548.00,-1896.00,20.77,-966.00,-530.00,-9595.00,-20.62,-67.78
4,-2456.00,-15136.00,-2152.00,20.81,-820.00,-1695.00,-15411.00,-9.13,-77.87
5,5188.00,-16232.00,-3620.00,20.77,-816.00,-5622.00,-16745.00,17.33,-68.74
6,-10876.00,-15940.00,-2944.00,20.77,1094.00,7584.00,-11891.00,-33.88,-54.77
7,-25168.00,-16920.00,-1264.00,20.77,-524.00,27709.00,-16459.00,-56.04,-33.90
8,624.00,-13108.00,-1972.00,20.67,-34.00,485.00,-19788.00,2.70,-81.07
9,5508.00,-15008.00,-1800.00,20.72,-320.00,-203.00,-10982.00,20.03,-68.92
10,756.00,-16412.00,-1840.00,20.67,-1274.00,1856.00,-15117.00,2.62,-83.13
11,-2800.00,-18464.00,-1912.00,20.72,-1677.00,3896.00,-23726.00,-8.58,-79.64
12,-9192.00,-28720.00,-64.00,20.67,-14853.00,17642.00,-12026.00,-17.76,-72.29
13,5676.00,-11408.00,-2804.00,20.67,-15555.00,16249.00,-3566.00,25.80,-61.00
14,8948.00,-14348.00,-1660.00,20.86,-1674.00,1062.00,-14634.00,31.79,-57.64
15,10084.00,-17608.00,164.00,20.77,-7236.00,3861.00,-23754.00,29.81,-60.23
16,8028.00,-26220.00,-136.00,20.72,-21003.00,7104.00,-16851.00,17.03,-73.01
17,11164.00,-9144.00,-3092.00,20.86,-28947.00,8365.00,-1839.00,49.18,-38.31
18,16036.00,-5428.00,-520.00,20.77,-3475.00,315.00,6212.00,71.26,-18.70
19,14456.00,-9060.00,-508.00,20.72,-3257.00,458.00,13727.00,57.91,-32.08
20,7576.00,-23580.00,428.00,20.81,-8271.00,3237.00,12990.00,17.82,-72.20
21,7548.00,-22076.00,420.00,20.72,-9517.00,4718.00,21952.00,18.88,-71.13
22,4828.00,-20764.00,892.00,20.77,-9937.00,7047.00,24388.00,13.08,-76.74
23,2984.00,-21964.00,1224.00,20.72,-9143.00,7892.00,31233.00,7.73,-81.69
24,-4340.00,-20528.00,2400.00,20.81,-10088.00,14080.00,20082.00,-11.87,-76.46
25,-8484.00,-18216.00,-936.00,20.72,-10695.00,21418.00,30585.00,-24.96,-64.93
26,-6472.00,-19684.00,-140.00,20.72,-2448.00,3972.00,8969.00,-18.21,-71.83
27,14228.00,-12748.00,-4040.00,20.81,842.00,-9903.00,8355.00,46.80,-40.78
28,22072.00,-18736.00,-1492.00,20.81,-1862.00,-21159.00,18979.00,49.61,-40.28
29,6404.00,-18212.00,1040.00,20.72,-5067.00,-11849.00,14290.00,19.35,-70.43
30,3036.00,-18760.00,-636.00,20.72,-2103.00,-2707.00,7208.00,9.19,-80.65
31,-1228.00,-19864.00,-312.00,20.77,-2173.00,-961.00,13730.00,-3.54,-86.39
32,8384.00,-24164.00,12.00,20.77,-9204.00,-12560.00,14959.00,19.14,-70.90
33,4920.00,-26288.00,-124.00,20.67,-11891.00,-11928.00,18236.00,10.61,-79.44
34,5088.00,-31732.00,-1768.00,20.72,-20642.00,-15863.00,23096.00,9.10,-80.41
35,-11928.00,-12960.00,-1640.00,20.77,-2986.00,-1130.00,9892.00,-42.42,-47.13
36,-11812.00,-18672.00,-2012.00,20.62,-10355.00,-2903.00,18925.00,-32.18,-57.34
37,-12752.00,-16676.00,-2740.00,20.72,-12140.00,-3005.00,-26198.00,-37.06,-52.00
38,-12536.00,-10948.00,-1996.00,20.77,-3147.00,-1037.00,-20995.00,-48.43,-40.80
39,-1920.00,-29100.00,-2572.00,20.72,-24002.00,-13212.00,-18493.00,-3.76,-83.75
40,-9868.00,-12852.00,-1896.00,20.72,-2524.00,-1174.00,-9983.00,-37.24,-52.01
41,-3936.00,-16772.00,-3060.00,20.72,-7679.00,-8160.00,-27277.00,-13.01,-73.48
42,5388.00,-23992.00,-504.00,20.77,-18438.00,-22067.00,-6654.00,12.66,-77.33
43,-3744.00,-16492.00,-2612.00,20.72,-2063.00,-2238.00,-6950.00,-12.64,-74.57
44,-2720.00,-12204.00,-3072.00,20.72,1333.00,-2235.00,-32768.00,-12.20,-71.45
45,-27572.00,-17472.00,448.00,20.81,2616.00,21917.00,-20523.00,-57.66,-32.37
46,-2568.00,-14196.00,-2692.00,20.67,-325.00,835.00,-15904.00,-10.08,-75.35
47,3964.00,-14080.00,-1756.00,20.67,-195.00,72.00,-19062.00,15.62,-72.92
48,-14044.00,-24144.00,396.00,20.77,-6173.00,14427.00,-9056.00,-30.20,-59.83
49,-17068.00,-24608.00,-2112.00,20.77,-14513.00,27473.00,-13434.00,-34.66,-55.08
50,4812.00,-14424.00,-1132.00,20.81,-1351.00,1180.00,-12872.00,18.41,-71.12
51,-824.00,-20956.00,-544.00,20.72,-5148.00,6438.00,-21042.00,-2.25,-87.35
52,-1056.00,-27236.00,-740.00,20.77,-13602.00,10349.00,-14057.00,-2.22,-87.33
53,6892.00,-11632.00,-2808.00,20.81,-30493.00,22465.00,-7387.00,29.96,-57.42
54,11560.00,-12028.00,-720.00,20.72,-2659.00,1530.00,-18726.00,43.83,-46.10
55,12068.00,-17840.00,-456.00,20.72,-8563.00,2305.00,-20445.00,34.09,-55.93
56,13612.00,-17732.00,-320.00,20.67,-17757.00,1937.00,14151.00,37.53,-52.51
57,7628.00,-19412.00,-2536.00,20.81,-32768.00,10093.00,-87.00,21.30,-67.54
58,14620.00,-10620.00,-8.00,20.77,-2278.00,315.00,11244.00,54.03,-36.01
59,11980.00,-13280.00,-268.00,20.81,-2667.00,509.00,11558.00,42.07,-47.96
60,4088.00,-22796.00,1676.00,20.72,-8900.00,6445.00,17405.00,10.15,-79.07
61,3464.00,-20536.00,944.00,20.77,-5905.00,4278.00,21208.00,9.57,-80.12
62,5796.00,-17896.00,504.00,20.67,-3040.00,1340.00,22533.00,17.95,-72.03
63,16848.00,-11376.00,-4848.00,20.72,4115.00,-16383.00,17471.00,53.75,-33.00
64,13732.00,-19000.00,696.00,20.72,-977.00,-20642.00,31243.00,35.86,-54.14
65,27596.00,-20388.00,3144.00,20.77,-4477.00,-32768.00,-9792.00,53.25,-36.30
66,5532.00,-17632.00,72.00,20.77,-1795.00,-4253.00,5807.00,17.43,-72.62
67,7580.00,-20572.00,188.00,20.72,-3526.00,-6967.00,14122.00,20.24,-69.80
68,9272.00,-22864.00,-176.00,20.81,-6510.00,-10650.00,12156.00,22.08,-67.96
69,5748.00,-21584.00,120.00,20.67,-9386.00,-10924.00,28044.00,14.92,-75.12
70,296.00,-28236.00,-608.00,20.72,-20190.00,-16768.00,32767.00,0.60,-88.67
71,-13544.00,-12348.00,-2088.00,20.81,-1806.00,-283.00,7296.00,-47.27,-42.04
72,-10388.00,-20388.00,-1780.00,20.77,-8825.00,-2951.00,13823.00,-26.93,-62.70
73,-11264.00,-26128.00,-1260.00,20.77,-24283.00,-4525.00,-3964.00,-23.31,-66.58
74,-15940.00,-4332.00,-2428.00,20.72,-2324.00,265.00,-1434.00,-72.73,-15.05
75,-12236.00,-11968.00,-1464.00,20.72,-6828.00,-1680.00,-22723.00,-45.44,-44.18
76,-2836.00,-22864.00,-940.00,20.77,-13875.00,-9884.00,-31864.00,-7.07,-82.60
77,-11524.00,-8368.00,-2792.00,20.77,-589.00,-134.00,-15358.00,-52.59,-35.23
78,-1764.00,-19272.00,-3160.00,20.72,-4678.00,-5867.00,-17569.00,-5.16,-79.40
79,2116.00,-13224.00,-1132.00,20.72,-1095.00,-6044.00,-29983.00,9.06,-79.75
80,-9936.00,-11252.00,-1500.00,20.72,1305.00,4191.00,-689.00,-41.22,-48.26
81,-3092.00,-13660.00,-2344.00,20.72,-370.00,314.00,-13801.00,-12.58,-74.18
82,-5900.00,-12700.00,-2196.00,20.72,416.00,2222.00,-21412.00,-24.61,-63.66
83,-12984.00,-18808.00,-3452.00,20.77,-1915.00,11068.00,-16836.00,-34.19,-54.49
84,5088.00,-13636.00,-1320.00,20.72,-1158.00,348.00,-5871.00,20.39,-68.95
85,7188.00,-14584.00,-1136.00,20.72,-752.00,95.00,-9232.00,26.18,-63.51
86,8888.00,-11744.00,-1016.00,20.72,-191.00,-373.00,-12559.00,37.03,-52.73
87,136.00,-21092.00,-764.00,20.72,-4163.00,3935.00,-11858.00,0.37,-87.94
88,4880.00,-16488.00,-804.00,20.77,-2604.00,2487.00,-20842.00,16.48,-73.34
89,5188.00,-23272.00,336.00,20.67,-14011.00,9241.00,-11915.00,12.57,-77.45
90,9852.00,-16924.00,-632.00,20.62,-15798.00,8333.00,-21822.00,30.20,-59.77
91,15816.00,-3844.00,328.00,20.77,-1468.00,30.00,-6070.00,76.33,-13.66
92,15164.00,768.00,-1472.00,20.72,-13101.00,3607.00,-7335.00,83.79,2.89
93,15824.00,-4148.00,276.00,20.77,-905.00,106.00,4133.00,75.32,-14.69
94,7544.00,-16236.00,-2184.00,20.72,-27049.00,11057.00,339.00,24.74,-64.22
95,11328.00,-14488.00,-320.00,20.72,-3192.00,906.00,14950.00,38.03,-51.99
96,3968.00,-22996.00,480.00,20.72,-6736.00,4123.00,22094.00,9.79,-80.18
97,280.00,-21388.00,1304.00,20.77,-7917.00,7506.00,19675.00,0.75,-86.48
98,1012.00,-19176.00,984.00,20.77,-5461.00,5293.00,21976.00,3.02,-85.83
99,16196.00,-10032.00,-2816.00,20.72,1434.00,-7523.00,14136.00,57.27,-31.41
100,20580.00,-15336.00,712.00,20.67,2375.00,-20256.00,16401.00,53.30,-36.70
101,10052.00,-13476.00,2572.00,20.77,-2134.00,-11969.00,26305.00,36.25,-52.43
102,6188.00,-17528.00,-412.00,20.72,-2050.00,-4121.00,13258.00,19.45,-70.55
103,-2384.00,-16812.00,260.00,20.81,-2753.00,-627.00,27093.00,-8.07,-81.92
104,11264.00,-21760.00,2436.00,20.72,-4560.00,-4860.00,13709.00,27.24,-62.13
105,6008.00,-23092.00,748.00,20.77,-18035.00,-23812.00,13798.00,14.58,-75.35
106,-8084.00,-14912.00,-484.00,20.77,-1355.00,-3.00,9762.00,-28.46,-61.53
107,-3016.00,-21896.00,-472.00,20.81,-6511.00,-5118.00,11791.00,-7.84,-82.10
108,-880.00,-25376.00,-1968.00,20.77,-14086.00,-9887.00,9627.00,-1.98,-85.19
109,-2172.00,-28068.00,172.00,20.67,-26687.00,-15630.00,10178.00,-4.43,-85.60
110,-8964.00,-19420.00,-1056.00,20.81,-7271.00,-2688.00,3099.00,-24.76,-65.11
111,-8712.00,-20300.00,-2216.00,20.62,-12246.00,-4471.00,20661.00,-23.12,-66.15
112,-15312.00,-4744.00,-2128.00,20.72,-1640.00,909.00,-1697.00,-71.28,-17.07
113,-12080.00,-12120.00,-2568.00,20.72,-4469.00,-1545.00,-21393.00,-44.30,-44.48
114,-6404.00,-19916.00,-1872.00,20.77,-6614.00,-5149.00,-26186.00,-17.76,-71.52
115,-7224.00,-12632.00,-2552.00,20.67,-1767.00,-1283.00,-16692.00,-29.29,-58.79
116,2144.00,-20880.00,-3228.00,20.67,-8626.00,-11028.00,-20082.00,5.80,-79.53
117,10044.00,-26904.00,152.00,20.72,-20149.00,-26525.00,-4621.00,20.48,-69.56
118,-6892.00,-13916.00,-3088.00,20.67,-539.00,693.00,-3272.00,-25.82,-61.54
119,-6108.00,-15012.00,-3744.00,20.72,190.00,-152.00,-18997.00,-21.55,-64.52
120,-25588.00,-14544.00,-1144.00,20.72,3521.00,18977.00,-13550.00,-60.34,-29.60
121,-2284.00,-13860.00,-2308.00,20.81,-101.00,298.00,-20491.00,-9.24,-76.85
122,-6676.00,-17020.00,-1820.00,20.67,-610.00,7662.00,-24726.00,-21.32,-67.91
123,-8920.00,-22572.00,-2380.00,20.77,-4979.00,14134.00,-27975.00,-21.47,-67.79
124,4100.00,-16732.00,-2168.00,20.77,-1044.00,701.00,-15631.00,13.67,-74.55
125,-6436.00,-25332.00,-308.00,20.62,-9697.00,12735.00,-21066.00,-14.26,-75.77
126,2700.00,-14104.00,-3656.00,20.77,-20198.00,17669.00,-19581.00,10.50,-72.18
127,11240.00,-11116.00,-1112.00,20.67,-969.00,122.00,-10088.00,45.20,-44.57
128,7032.00,-25568.00,468.00,20.77,-13332.00,6052.00,-10875.00,15.38,-74.63
129,8452.00,-21560.00,-1012.00,20.67,-18721.00,6644.00,-17188.00,21.40,-68.49
130,17008.00,-1344.00,56.00,20.67,-870.00,-212.00,-8902.00,85.52,-4.52
131,16068.00,-3168.00,-176.00,20.72,-1574.00,126.00,1015.00,78.87,-11.16
132,15932.00,-4328.00,-100.00,20.67,-1704.00,167.00,988.00,74.84,-15.21
133,14052.00,-10424.00,-600.00,20.77,-2515.00,494.00,11769.00,53.41,-36.56
134,7284.00,-22360.00,-308.00,20.72,-9060.00,3964.00,11061.00,18.05,-71.98
135,6768.00,-22888.00,748.00,20.81,-13004.00,6533.00,26398.00,16.47,-73.47
136,4648.00,-19304.00,740.00,20.77,-10790.00,8138.00,29003.00,13.54,-76.34
137,-540.00,-16120.00,-1680.00,20.72,-11828.00,16750.00,12667.00,-1.91,-83.80
138,376.00,-21300.00,28.00,20.77,-4292.00,3761.00,18410.00,1.01,-89.03
139,2396.00,-20628.00,208.00,20.67,-2838.00,1744.00,18427.00,6.63,-83.39
140,-5528.00,-20524.00,916.00,20.67,-3875.00,6093.00,15270.00,-15.07,-74.77
141,14696.00,-11040.00,-3108.00,20.77,1030.00,-12610.00,17876.00,52.06,-36.33
142,8776.00,-17656.00,2444.00,20.81,-4546.00,-21042.00,20514.00,26.23,-62.74
143,-148.00,-19720.00,-500.00,20.67,-1733.00,-705.00,13565.00,-0.43,-88.53
144,-8.00,-17280.00,-1120.00,20.72,-2853.00,-5152.00,10333.00,-0.03,-86.34
145,-4844.00,-19316.00,-916.00,20.72,-5028.00,-3735.00,24106.00,-14.07,-75.72
146,-1148.00,-26652.00,1640.00,20.67,-9667.00,-5146.00,32484.00,-2.46,-85.75
147,-10320.00,-13988.00,-860.00,20.72,-2990.00,-1366.00,-603.00,-36.39,-53.51
148,-11328.00,-28728.00,2216.00,20.67,-7413.00,-1268.00,5933.00,-21.47,-68.14
149,-11404.00,-26100.00,776.00,20.77,-27634.00,-5898.00,2119.00,-23.60,-66.38
150,-14436.00,-1400.00,-1904.00,20.72,-2041.00,642.00,-3698.00,-80.74,-5.49
151,-11548.00,-15812.00,-1040.00,20.72,-8015.00,-1790.00,-16001.00,-36.10,-53.78
152,-8924.00,-17576.00,-2220.00,20.77,-16169.00,-8021.00,-32768.00,-26.75,-62.41
153,-8652.00,-16660.00,-2384.00,20.72,-6389.00,-3963.00,-19513.00,-27.22,-61.72
154,-2668.00,-24840.00,336.00,20.77,-10171.00,-9311.00,-30168.00,-6.13,-83.86
155,-9020.00,-12328.00,-1824.00,20.77,-1061.00,-600.00,-12508.00,-35.91,-53.29
156,3544.00,-20840.00,-2840.00,20.77,-4578.00,-8578.00,-25787.00,9.57,-77.75
157,14740.00,-23656.00,-2740.00,20.77,-6244.00,-21102.00,-26380.00,31.77,-57.66
158,5000.00,-16052.00,-1888.00,20.77,-879.00,-3101.00,-17039.00,17.20,-71.62
159,10532.00,-13428.00,-3168.00,20.72,1326.00,-8356.00,-27493.00,37.38,-50.71
160,20636.00,-13224.00,-2552.00,20.81,3340.00,-19652.00,-25282.00,56.90,-32.47
161,8128.00,-13932.00,-1320.00,20.72,-142.00,-1881.00,-9937.00,30.16,-59.44
162,15036.00,-10692.00,-3452.00,20.72,3457.00,-9221.00,-22336.00,53.26,-34.74
163,-912.00,-19228.00,-1004.00,20.77,-2782.00,7538.00,-23834.00,-2.71,-86.01
164,10880.00,-10432.00,-540.00,20.72,-233.00,-122.00,-14506.00,46.19,-43.78
165,11008.00,-10264.00,-720.00,20.72,-1959.00,1705.00,-13603.00,46.96,-42.96
166,5712.00,-21312.00,-2408.00,20.77,-4625.00,3179.00,-16880.00,14.92,-73.82
167,6708.00,-21020.00,-1396.00,20.67,-23553.00,11600.00,-28298.00,17.67,-71.98
168,13020.00,-9156.00,-1960.00,20.77,-2290.00,615.00,-11546.00,54.31,-34.83
169,12772.00,-22284.00,-268.00,20.72,-13777.00,2718.00,-15298.00,29.83,-60.21
170,14456.00,-16004.00,-456.00,20.77,-15881.00,1075.00,12084.00,42.10,-47.92
171,16632.00,-3508.00,-472.00,20.77,-1854.00,20.00,1178.00,78.03,-11.91
172,16160.00,-4656.00,-340.00,20.72,-1857.00,104.00,239.00,73.92,-16.08
173,14020.00,-11496.00,-640.00,20.72,-3941.00,901.00,15504.00,50.63,-39.34
174,6368.00,-20612.00,1200.00,20.72,-9717.00,5028.00,13003.00,17.15,-72.58
175,6928.00,-21824.00,1392.00,20.77,-12219.00,6218.00,31293.00,17.59,-72.09
176,-2172.00,-21436.00,-1192.00,20.77,-15518.00,14326.00,28917.00,-5.78,-83.45
177,7384.00,-16376.00,84.00,20.77,-2461.00,921.00,11982.00,24.28,-65.76
178,1396.00,-19716.00,-624.00,20.72,-2935.00,2205.00,14018.00,4.05,-85.61
179,-4888.00,-21868.00,-252.00,20.67,-3371.00,4858.00,22762.00,-12.61,-77.42
180,-12644.00,-15680.00,524.00,20.67,-2398.00,14752.00,15978.00,-38.89,-51.12
181,-7184.00,-16944.00,-2448.00,20.81,-2278.00,12480.00,32767.00,-22.78,-65.90
182,-11088.00,-16124.00,-672.00,20.72,-1198.00,3352.00,17877.00,-34.51,-55.46
183,-21440.00,-14016.00,-1948.00,20.67,2721.00,14498.00,20846.00,-56.60,-33.08
184,-9168.00,-15236.00,-752.00,20.77,-1346.00,-4.00,7941.00,-31.02,-58.91
185,-5808.00,-16472.00,-3352.00,20.72,-4002.00,-3433.00,9740.00,-19.07,-67.88
186,480.00,-21936.00,-2064.00,20.72,-14734.00,-12771.00,13735.00,1.25,-84.53
187,-7420.00,-18800.00,644.00,20.81,-13498.00,-6218.00,16051.00,-21.54,-68.42
188,-13568.00,-11984.00,-1212.00,20.81,-3172.00,-882.00,11764.00,-48.43,-41.36
189,-10920.00,-27372.00,-236.00,20.62,-23117.00,-5705.00,6137.00,-21.76,-68.28
190,-15320.00,-4844.00,-1500.00,20.62,-1667.00,-179.00,-421.00,-71.72,-17.48
191,-14268.00,-16744.00,-508.00,20.81,-9693.00,-266.00,-6320.00,-40.44,-49.57
192,-11760.00,-13772.00,-1692.00,20.72,-11048.00,-3621.00,-31090.00,-40.30,-49.24
193,-10292.00,-14608.00,-496.00,20.77,-5101.00,-1797.00,-15684.00,-35.17,-54.83
194,-4224.00,-24272.00,-372.00,20.67,-13484.00,-8134.00,-32768.00,-9.88,-80.13
195,-9964.00,-10276.00,-1368.00,20.81,-971.00,-374.00,-5232.00,-43.89,-45.64
